@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1845:11:1845:29|Removing wire mpcs_ebuf_empty_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1846:11:1846:29|Removing wire mpcs_ebuf_empty_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1847:11:1847:29|Removing wire mpcs_ebuf_empty_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1848:11:1848:29|Removing wire mpcs_ebuf_empty_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1849:11:1849:29|Removing wire mpcs_ebuf_empty_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1850:11:1850:29|Removing wire mpcs_ebuf_empty_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1851:11:1851:29|Removing wire mpcs_ebuf_empty_o_1, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1853:11:1853:28|Removing wire mpcs_ebuf_full_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1854:11:1854:28|Removing wire mpcs_ebuf_full_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1855:11:1855:28|Removing wire mpcs_ebuf_full_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1856:11:1856:28|Removing wire mpcs_ebuf_full_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1857:11:1857:28|Removing wire mpcs_ebuf_full_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1858:11:1858:28|Removing wire mpcs_ebuf_full_o_2, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1859:11:1859:28|Removing wire mpcs_ebuf_full_o_1, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1877:11:1877:28|Removing wire mpcs_get_lsync_o_7, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1878:11:1878:28|Removing wire mpcs_get_lsync_o_6, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1879:11:1879:28|Removing wire mpcs_get_lsync_o_5, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1880:11:1880:28|Removing wire mpcs_get_lsync_o_4, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1881:11:1881:28|Removing wire mpcs_get_lsync_o_3, as there is no assignment to it.
@W: CG360 :"C:\Users\Kumar Lab\Desktop\Jasper\Lattice Projects\MPCS_ex\rtl\MPCS_ex.v":1882:11:1882:28|Removing wire mpcs_get_lsync_o_2, as there is no assignment to it.
